,0,1,2,3,4,5,6,7,8,9,10,11
773,6419,"Yes, Joanna really has been an incredible mentor to me.",Rachel,4,1,640,8,4,9,"00:06:50,660","00:06:55,163",640_8_train
774,845,Arghh!!,Rachel,5,2,92,5,5,11,"00:12:40,009","00:12:41,217",92_5_test
775,656,"Oh, excuse me. I forgot my briefcase y'know, by accident.",Stevens,0,0,61,0,3,24,"00:21:20,988","00:21:26,200",61_0_train
776,328,Will you marry me?,Chandler,2,2,33,0,6,24,"00:03:44,724","00:03:49,102",33_0_train
777,342,Guys?,Ross,6,2,32,13,1,12,"0:11:39,699","0:11:40,033",32_13_train
778,2032,But my apartment!,Monica,1,2,202,9,6,5,"0:17:27,588","0:17:31,634",202_9_train
779,5007,"Well this is noodle soup and uh, I've been working with tomato.",Joey,0,0,508,7,5,18,"00:16:47,131","00:16:50,925",508_7_train
780,7239,"Look Chandler, it was instinct! Okay? I just went for it!",Joey,6,2,722,2,5,20,"00:15:24,340","00:15:27,675",722_2_train
781,8501,"Yeah well, he's not gonna get this one.",Ross,4,1,849,5,5,18,"00:04:20,176","00:04:23,804",849_5_train
782,2618,What?! Oh.,Monica,1,2,262,16,3,21,"00:03:21,326","00:03:22,993",262_16_test
783,7044,She keeps lying to me!,Rachel,6,2,696,5,5,12,"00:16:22,648","00:16:24,399",696_5_train
784,7,Hey.,Phoebe,0,0,1,4,4,4,"0:12:43,012","0:12:44,074",1_4_dev
785,1898,"Hey, you know who used to have nails like that?",Chandler,0,0,190,4,4,15,"00:00:43,793","00:00:45,961",190_4_test
786,1775,I promise.,Rachel,0,0,179,14,7,22,"0:13:51,831","0:13:52,597",179_14_train
787,1309,"He’s a patient of mine, I’ve been treating him for years!",Joey,0,0,132,14,8,23,"00:14:57,676","00:14:59,887",132_14_test
788,10230,I love this coat!,Phoebe,4,1,1017,10,5,6,"0:13:10,623","0:13:11,743",1017_10_train
789,8911,What is it?,Joey,0,0,892,9,8,21,"0:04:16,402","0:04:16,986",892_9_train
790,6304,Oh!  Hello?  Yeah this is Phoebe.  Really?!,Phoebe,1,2,630,9,6,18,"00:11:59,218","00:12:07,642",630_9_train
791,2074,Hey.,Joey,0,0,208,0,8,24,"00:18:53,970","00:18:54,913",208_0_test
792,668,Toby!,Bob,4,1,62,3,8,5,"00:07:29,532","00:07:32,033",62_3_train
793,1415,Why?!,Monica,1,2,144,9,7,11,"0:17:54,699","0:17:55,227",144_9_test
794,7575,What woman?!,Janice,6,2,759,10,3,4,"0:17:19,012","0:17:20,510",759_10_train
795,9505,Still?,The Food Critic,1,2,947,1,8,21,"00:08:38,393","00:08:40,479",947_1_train
796,1930,Hey! Y'know that teacher who had a baby with her student?,Ross,0,0,194,2,5,23,"00:17:50,152","00:17:55,073",194_2_test
797,1963,"All right, let me see.  Will Chandler have sex tonight?  Don't count on it. Seems like it works to me.",Monica,0,0,196,17,5,4,"00:16:05,589","00:16:19,644",196_17_test
798,2492,"I just, I wanted to thank you for our uh, our little talk before.",Ross,0,0,244,1,2,4,"00:11:25,976","00:11:29,270",244_1_train
799,3665,": Toby... Oh, for God's sake, I don't know what she's talking about!",Man,1,2,365,13,1,24,"00:12:39,216","00:12:45,045",365_13_train
800,2108,What do you want me to do? Just sit here silently while you three have a conversation?,Monica,6,2,207,18,3,15,"00:15:47,821","00:15:50,990",207_18_train
801,2329,"Tommyyyy! Say, what’s your favourite thing about summer?",Rachel,4,1,234,12,3,22,"00:16:29,196","00:16:31,000",234_12_test
802,8500,"Oh yeah, yeah! He's done tons of commercials. I've seen him in like Sugar Smacks,",Joey,4,1,849,4,5,18,"00:04:04,452","00:04:10,540",849_4_train
803,227,Why?,Ross,0,0,21,7,1,4,"0:02:09,587","0:02:09,991",21_7_train
804,6571,"Last time I do that, I promise.",Chandler,0,0,653,4,1,15,"00:15:44,860","00:15:46,819",653_4_train
805,4567,"No, I know! I get it! It’s funny!",Rachel,4,1,464,16,7,14,"00:11:46,706","00:11:49,457",464_16_train
806,284,"Okay, come on, I can't get married until I get something old, something new, something borrowed, and something blue.",Monica,3,2,27,0,5,24,"00:20:18,592","00:20:24,805",27_0_train
807,2989,"Shoot! Shoot! Shoot! Shoot, or just fall down. That's good too.",Joey,4,1,300,0,1,23,"00:03:37,967","00:03:42,137",300_0_train
808,2118,"Yes, and I was saying the actual words.",Chandler,0,0,213,2,4,11,"00:06:44,862","00:06:46,780",213_2_test
809,177,"Oh, yeah, Bob said there might be flood damage.",Phoebe,0,0,16,4,3,25,"00:04:54,168","00:04:56,795",16_4_train
810,6854,"Alright, here's my $7.50.  But I think you should know that this money is cursed.",Phoebe,0,0,674,2,1,18,"00:12:19,739","00:12:23,658",674_2_train
811,2537,WHAT IS IT?!,Chandler,6,2,255,0,1,8,"00:02:52,000","00:02:53,672",255_0_test
812,6866,"Oh, yeah. Ok, thank you.",Phoebe,0,0,675,4,2,1,"00:21:56,315","00:22:00,234",675_4_train
813,2876,Well yeah,Rachel,0,0,288,10,6,13,"0:16:03,462","0:16:04,564",288_10_train
814,6274,I’m gonna go find that guy’s car and leave a note on the windshield.,Joey,0,0,628,11,6,5,"00:02:19,222","00:02:22,891",628_11_train
815,2486,"Okay. Um…But—Okay, yes Ross and I used to date. And yes we are gonna have a baby. But we are",Rachel,0,0,246,6,8,8,"00:17:40,476","00:17:51,110",246_6_train
816,8371,"All right, well, you're right, these are the best oatmeal cookies I've ever had.",Rachel,1,1,840,12,1,12,"00:14:01,090","00:14:05,635",840_12_train
817,1538,Did he call?,Joanna,0,0,158,0,3,20,"0:15:26,675","0:15:27,357",158_0_test
818,8043,Oh please!  Did you hear that? Little drops of heaven.,Monica,4,1,810,9,7,9,"00:06:48,783","00:06:53,829",810_9_train
819,1785,I can’t believe this is taking so long. How are you doing?,Monica,3,2,180,4,8,24,"00:02:29,220","00:02:32,098",180_4_train
820,8126,"As someone who's seen more than her fair share of bad beef, I'll tell you: that is not such a terrible thing.",Paula,0,0,818,4,1,3,"00:07:11,055","00:07:19,396",818_4_train
821,1161,"Okay! There's only one left, three letter word, not dog but",Monica,0,0,121,2,5,16,"00:01:01,144","00:01:06,273",121_2_test
822,4074,"I mean, this is unbelievable.",Rachel,1,1,416,0,1,24,"00:10:03,269","00:10:06,771",416_0_train
823,301,What?,Chandler,1,1,29,4,9,19,"0:17:16,036","0:17:17,371",29_4_test
824,8509,"Hm-hmm, I told you!  I can’t believe that I’ve only got two hours before I call in sick for work.",Chandler,0,0,850,1,7,12,"00:21:19,987","00:21:26,492",850_1_train
825,8463,"And remember, there is no ‘I’ in team.",Doug,0,0,845,4,3,24,"00:04:08,957","00:04:14,211",845_4_train
826,2271,Yeah that would be great! Let me make sure I’m not doing anything Tuesday.,Jake,4,1,224,5,7,22,"00:05:48,556","00:06:05,739",224_5_train
827,621,You are so dead! I'm gonna get you.,Danny,4,1,55,15,5,10,"00:11:38,406","00:11:39,989",55_15_train
828,1159,I saw you checking me out during the game last night.,Chandler,0,0,111,2,3,25,"00:11:57,508","00:12:00,844",111_2_dev
829,2600,Get out!!,Rachel,6,2,256,12,8,22,"0:02:21,630","0:02:22,262",256_12_train
830,21,"Push 'em out, push 'em out, harder, harder.",Joey,4,1,1,2,1,23,"00:10:46,979","00:10:50,148",1_2_test
831,1,Why do all you’re coffee mugs have numbers on the bottom?,Mark,1,1,0,0,3,19,"00:14:38,127","00:14:40,378",0_0_test
832,8389,I know! I know.,Monica,0,0,841,14,6,22,"00:20:52,668","00:20:55,753",841_14_train
833,198,I have to pee. And Rachel's in the bathroom!,Joey,3,2,18,8,5,21,"00:05:30,330","00:05:34,166",18_8_train
834,9820,You are totally jealous.,Ross,4,1,977,5,3,12,"0:21:17,025","0:21:18,777",977_5_train
835,2554,"No, still too ethnic. My agent thinks I should have a name that's more neutral.",Joey,0,0,258,1,1,21,"00:03:04,726","00:03:08,937",258_1_test
836,880,Ohh!,Joey,1,1,82,6,6,21,"00:10:05,771","00:10:06,771",82_6_dev
837,8034,Who is that?!,Monica,1,2,810,0,7,9,"00:06:20,922","00:06:22,047",810_0_train
838,10454,"Hey pal, are you Joey Tribbiani?",The Grip,0,0,1036,17,5,22,"0:20:01,909","0:20:04,011",1036_17_train
839,1285,Great.  You got anything that’s not,Joey,5,2,130,3,7,5,"00:06:15,833","00:06:20,587",130_3_train
840,1916,You guys make a,Phoebe,0,0,190,1,7,5,"0:21:26,702","0:21:29,238",190_1_train
841,1924,Hey! Hey! Be careful around my Porsche!,Joey,6,2,191,0,6,5,"00:21:19,653","00:21:23,489",191_0_train
842,1937,"It's okay. Chandler, are you afraid of me or something?",Monica,0,0,195,3,6,7,"00:20:26,266","00:20:28,351",195_3_test
843,6063,"I mean... uh, did you know you were  mouthing the words along with me?",Ross,0,0,610,2,9,23,"00:30:46,803","00:30:50,764",610_2_train
844,2146,You don’t know how that happened?! Your dog thought my diaphragm was a chew toy!,Mrs. Geller,5,2,211,6,7,2,"00:09:44,166","00:09:48,503",211_6_train
845,5102,"Okay, I’m sorry. I think I can walk the rest of the way now. Just-just give me my boots.",Monica,3,2,516,5,8,10,"00:17:23,000","00:17:34,510",516_5_train
846,6935,"Umm, you’ll just have to tell me how you like your eggs in the morning.",Monica,0,0,680,11,6,18,"00:09:24,272","00:09:26,398",680_11_train
847,2261,"I'm still on ""no.""",Phoebe,0,0,230,2,2,1,"00:10:33,215","00:10:34,549",230_2_test
848,6721,"Five? Okay, where am I giving birth, a hospital or a big box under the stairs?",Phoebe,0,0,665,6,4,12,"00:05:56,564","00:06:00,859",665_6_train
849,7255,Check out the ring.,Chandler,4,1,723,0,6,23,"00:21:31,581","00:21:32,623",723_0_train
850,867,Not after this!,Phoebe,6,2,84,3,4,20,"00:21:06,056","00:21:08,224",84_3_train
851,8136,Awww.  But still no.,Monica,0,0,819,6,7,4,"00:06:09,702","00:06:11,453",819_6_train
852,892,I’m the lead in Mac and C.H.E.E.S.E.!!,Joey,6,2,82,18,6,21,"00:10:39,597","00:10:41,348",82_18_dev
853,578,I’m sorry.,Kate,3,2,55,0,6,1,"00:03:46,100","00:03:48,769",55_0_dev
854,1033,Do you all promise?,Monica,0,0,107,2,1,3,"00:07:41,252","00:07:42,419",107_2_train
855,10041,"Y'know, someplace nice.",Monica,0,0,1001,8,2,5,"0:05:22,822","0:05:23,782",1001_8_train
856,9555,"Hey, hey, look. Look Ross, Ben drew a picture of you!  Huh? You're-you're a cowboy!",Monica,4,1,950,6,5,11,"00:18:24,728","00:18:31,984",950_6_train
857,5823,"I like this one.  It seems to say, ""I love you and that’s why I have to kill you.""",Ross,4,1,590,0,7,5,"00:07:50,428","00:07:55,515",590_0_train
858,8555,"If you are not going to learn how to ride this bike then I’m sorry, I’m just gonna have to take it back.",Ross,6,2,853,9,7,9,"00:15:12,202","00:15:17,707",853_9_train
859,676,"Yeah, come on in. Molly?",Ross,0,0,70,19,9,12,"00:17:04,815","00:17:07,025",70_19_test
860,4314,Here.,Mona,0,0,441,6,8,17,"00:11:24,225","00:11:26,393",441_6_train
861,1279,"Oh, you didn’t see the Post?",Joey,1,2,129,12,3,22,"0:10:52,402","0:10:52,593",129_12_train
862,800,I mean if you hadn’t initiated it I-I-I know I would’ve.,Ross,0,0,76,4,8,4,"00:19:43,515","00:19:47,393",76_4_train
863,1353,"Well, I wouldn't know because I got so freaked out that I hung up the phone.",Rachel,6,2,138,11,5,12,"00:12:44,472","00:12:51,603",138_11_train
864,1334,"Good evening, sir.",Ross,0,0,137,0,5,14,"0:13:35,397","0:13:36,399",137_0_train
865,9083,Ross!,Joey,1,1,908,2,7,12,"0:02:32,610","0:02:33,570",908_2_train
866,1332,"He’s not gonna make it, he’s stuck in Chicago.",Chandler,3,2,134,1,4,9,"00:06:08,201","00:06:10,285",134_1_test
867,5382,Nah!,Ross,5,2,541,16,6,15,"00:14:58,355","00:14:59,981",541_16_train
868,8465,You! Chuckles! What’s your name?,Doug,0,0,845,6,3,24,"00:04:19,467","00:04:22,302",845_6_train
869,7488,"Oh, see now I feel bad for the kid!",Rachel,3,2,747,15,7,18,"00:08:39,769","00:08:41,853",747_15_train
870,5030,"Uh, say would you umm… Would you mind checking again to see if any umm, private rooms may have  opened up?",Ross,0,0,509,7,8,23,"00:01:34,582","00:01:45,760",509_7_train
871,927,Eligible looters?,Monica,6,2,98,7,1,7,"0:02:00,787","0:02:02,771",98_7_test
872,5484,"Me too, we should get goin'.",Joey,0,0,552,3,2,4,"0:16:17,059","0:16:18,269",552_3_train
873,827,"Oh, in my head he's done some pretty ""not-gay-stuff""!",Rachel,0,0,80,4,9,19,"00:04:14,255","00:04:18,175",80_4_train
874,8272,"And I’m happy for ya, but I’m tired of having a relationship with your answering machine!",Ross,6,2,831,5,3,15,"00:12:17,111","00:12:22,323",831_5_train
875,6394,I’m sorry we can’t store your childhood things anymore.,Mr. Geller,3,2,638,7,7,13,"00:06:22,757","00:06:25,342",638_7_train
876,496,"You guys, Joey just saw Janice kissing her ex-husband.",Monica,1,2,46,4,3,8,"00:02:43,955","00:02:48,584",46_4_dev
877,7117,"I'm sorry, I'm sorry, you're right.  Come on, do it, do it, go, come on!!!",Chandler,6,2,704,4,1,14,"00:04:49,330","00:04:58,547",704_4_train
878,579,"Well, it was great seeing you the other night.",Richard,4,1,53,6,6,24,"00:20:58,674","00:21:01,384",53_6_train
879,2791,"All right that’s it, school is in session!",Joey,0,0,279,5,4,4,"00:03:09,772","00:03:13,108",279_5_train
880,2163,Yeah.,Ross,0,0,217,3,6,1,"00:02:56,676","00:02:57,718",217_3_test
881,5238,Good-bye.,Ross,0,0,529,5,6,14,"0:18:09,640","0:18:11,054",529_5_train
882,2250,"Oh yeah. Boy, urine cuts",Chandler,5,2,222,19,8,11,"00:04:42,073","00:04:46,326",222_19_train
883,7490,Y’know you—I couldn’t concentrate and I blushed every time he looked at me.,Rachel,0,0,747,17,7,18,"00:08:45,483","00:08:49,986",747_17_train
884,1938,Ezels!!,Ross,5,2,192,7,8,7,"00:21:47,389","00:21:48,973",192_7_train
885,6603,So when are you getting married?,Megan,0,0,657,5,7,17,"0:04:29,269","0:04:30,688",657_5_train
886,9922,This is the hardest letter I?ve ever had to write.,Ross,3,2,980,3,3,11,"00:12:44,180","00:12:46,639",980_3_train
887,1255,You do?,Chandler,0,0,128,7,8,7,"0:18:23,369","0:18:25,358",128_7_test
888,8941,Ah-ha! Too cocky!,Phoebe,4,1,894,0,7,15,"00:04:31,020","00:04:33,647",894_0_train
889,6774,"Oh, that's great.",Barry,4,1,669,2,1,2,"00:17:38,599","00:17:41,392",669_2_train
890,5640,"All right, I'm coming out. Hey, can you turn the lights off.",Ross,0,0,569,1,5,11,"00:16:13,263","00:16:19,894",569_1_train
891,1147,"Well, what period is it from?",Phoebe,0,0,110,2,6,11,"00:06:57,417","00:06:59,167",110_2_dev
892,8383,Phoebe and Rachel!,Chandler,6,2,841,8,6,22,"00:20:21,803","00:20:24,055",841_8_train
893,7849,"Oh, all right, I can ask Monica.",Joey,0,0,792,7,9,19,"0:09:44,876","0:09:46,218",792_7_train
894,1848,"""Hi Joey, it's Jane Rogers can't wait for your party tonight""",Message,4,1,184,9,9,20,"00:06:11,943","00:06:15,488",184_9_train
895,9930,Where in Cuba?,Ross,3,2,980,11,3,11,"00:13:17,671","00:13:19,672",980_11_train
896,2291,I thought there wasn't a ball?,Monica,0,0,226,5,5,7,"00:18:48,293","00:18:49,919",226_5_train
897,4920,You roll another hard eight and we get married here tonight.,Chandler,4,1,503,1,5,24,"00:11:52,837","00:11:55,714",503_1_train
898,4522,"Oh, hey.",Chandler,0,0,461,1,3,13,"0:06:16,793","0:06:18,015",461_1_train
899,1054,Uh-huh.,Ross and Rachel,0,0,99,1,3,20,"00:09:05,294","00:09:06,336",99_1_dev
900,6426,I love working with designers!,Rachel,4,1,640,15,4,9,"00:07:30,658","00:07:32,409",640_15_train
901,10,Where?!,Rachel,1,2,1,7,4,4,"0:12:52,730","0:12:55,002",1_7_dev
902,965,"Oh, it's easy. Yeah, I-I can do it with anything. Watch uh,  Grandma's chicken salad",Joey,0,0,95,17,5,3,"00:05:00,383","00:05:06,763",95_17_train
903,2300,"It wouldn't have mattered anyway, Phoebe, you and I are, are gonna live together, we're roommates; that's the deal.",Rachel,0,0,233,3,7,10,"00:11:22,139","00:11:27,435",233_3_test
904,3689,It doesn’t matter because nothing beats a three and a six.,Chandler,4,1,367,2,6,6,"00:13:44,365","00:13:49,494",367_2_train
905,3962,Sure.,Joey,0,0,404,17,6,12,"00:03:19,908","00:03:21,158",404_17_train
906,9161,"All right, honey, time to start pushing.",Nurse,0,0,915,6,1,23,"0:16:06,632","0:16:08,684",915_6_train
907,9977,Hey!,Joey,4,1,993,1,4,8,"0:06:02,029","0:06:02,167",993_1_train
908,2520,Hi.,Rachel,0,0,250,6,1,15,"0:16:53,304","0:16:53,521",250_6_train
909,9576,"Hey, how you doin’?",Joey,0,0,952,6,8,19,"00:18:56,970","00:18:59,973",952_6_train
910,6284,"Oh, I got that for him.",Susan,0,0,629,7,2,2,"00:08:03,900","00:08:05,525",629_7_train
911,889,The thing is it’s kinda on the Q.T.,Estelle,0,0,82,15,6,21,"0:10:27,338","0:10:29,678",82_15_dev
912,916,"Oh, you came on to Ross!",Phoebe,1,1,85,5,8,4,"00:18:41,078","00:18:43,579",85_5_dev
913,4649,You got it going on!,Phoebe,4,1,475,3,9,23,"00:31:29,220","00:31:31,680",475_3_train
914,679,"It's like my favorite fairy tale come true!  The princess, the stable boy and the lesbian!",Joey,4,1,70,22,9,12,"00:17:32,426","00:17:41,017",70_22_test
915,2304,We did!,Rachel,4,1,233,7,7,10,"0:11:36,446","0:11:38,212",233_7_test
916,5402,Oh.,Rachel,4,1,544,3,4,16,"00:20:52,209","00:20:53,501",544_3_train
917,152,"Uh, well... Joey and I broke up.",Charlie,3,2,15,3,9,23,"00:42:26,126","00:42:29,754",15_3_train
918,4500,What?!,Rachel,1,2,457,12,1,20,"0:07:41,752","0:07:42,211",457_12_train
919,40,He was with her when he wrote this poem.,Phoebe,0,0,3,3,3,12,"00:10:21,078","00:10:23,496",3_3_train
920,418,"Peel the onion. First of all, he’s good looking.",The Director,0,0,39,11,3,19,"00:11:37,279","00:11:43,743",39_11_train
921,3591,Here you go Pheebs. Who else wants one of my special homemade brownies?,Rachel,0,0,358,0,3,8,"00:00:03,712","00:00:06,338",358_0_train
922,8709,"And we'll be like, 'Man get over it, it's been four years!!'",Joey,5,2,869,16,3,12,"00:13:34,647","00:13:38,149",869_16_train
923,33,Uhh….,Guy,0,0,4,5,7,7,"00:14:51,932","00:14:53,099",4_5_dev
924,1338,"I, I can't help but notice you're naked and  I applaud you.",Ross,4,1,137,4,5,14,"00:13:54,625","00:13:56,251",137_4_train
925,1291,"Huh, Rach I got to say it’s gonna take a lot of money for me to go out on a date with a dude.",Joey,5,2,130,9,7,5,"00:06:35,937","00:06:40,190",130_9_train
926,10476,"You guys are messing with me, right?",Joey,1,1,1038,15,2,3,"00:01:00,518","00:01:03,520",1038_15_train
927,2263,Why?,Chandler,1,1,223,12,5,4,"0:13:09,538","0:13:10,050",223_12_train
928,4242,Thanks sweetie.,Rachel,0,0,434,8,8,5,"00:20:11,501","00:20:14,003",434_8_train
929,4716,"Yeah, he-he-he calls me up and asks me if he can edit my new movie.",Dana,6,2,479,4,6,18,"00:08:17,330","00:08:21,625",479_4_train
930,5739,Then I’m gonna have to ask you to keep it down.,Phoebe,0,0,578,0,3,6,"00:10:07,356","00:10:10,317",578_0_train
931,1422,"Oh. Well, hold on camper, are you sure you've thought this thing through?",Chandler,0,0,147,1,1,5,"00:07:13,766","00:07:16,852",147_1_train
932,2133,"Because Vincent, we were lovers.  For two years!",Joey,6,2,210,5,7,23,"00:18:31,068","00:18:37,532",210_5_train
933,1040,We have credited your account with five hundred dollars.,Phoebe,0,0,107,9,1,3,"0:08:10,072","0:08:16,287",107_9_train
934,8921,We’re never gonna find anybody.,Monica,3,2,893,2,7,16,"0:05:02,969","0:05:04,513",893_2_train
935,1379,Huh?,Ross,0,0,140,6,5,10,"0:06:02,367","0:06:02,743",140_6_test
936,794,Okay.,Ross,0,0,74,12,8,3,"0:10:23,086","0:10:24,058",74_12_dev
937,5067,"No? So you’re saying that if I called it, it wouldn’t ring?",Rachel,6,2,512,12,7,15,"00:10:03,769","00:10:06,813",512_12_train
938,709,Yeah! It’s weird. But the thing is need to find a date.,Rachel,1,1,67,9,6,19,"00:02:31,067","00:02:37,573",67_9_dev
939,4664,"Oh, that’s okay. By the way, I was just checking the shower massager.",Monica,0,0,476,1,3,20,"00:19:09,606","00:19:16,612",476_1_train
940,9058,"Yeah, well, you wouldn't think it was cool if you're eleven years old and all your friends are passing around page 79 of 'Mistress Bitch.'",Chandler,5,2,905,15,1,11,"00:03:21,451","00:03:25,704",905_15_train
941,2421,"Well let’s see, there was the guy with the ferrets, that’s plural.",Chandler,5,2,244,6,3,6,"00:02:45,248","00:02:53,881",244_6_test
942,6027,If only he were a woman.,Ross,0,0,607,14,1,3,"00:17:51,987","00:17:53,404",607_14_train
943,2894,"No look, I-I’m sure that people know you exist!",Phoebe,3,2,291,0,6,1,"00:10:05,146","00:10:10,525",291_0_train
944,831,Okay?,Ross,0,0,77,11,8,24,"0:17:58,454","0:18:00,088",77_11_dev
945,801,It was an amazing night.,Rachel,4,1,76,5,8,4,"0:19:49,396","0:19:50,868",76_5_train
946,4768,Oh here it is!,Phoebe,4,1,482,15,7,12,"0:19:05,227","0:19:07,069",482_15_train
947,1498,"Do you wanna, do you wanna send this one out together?",Mona,0,0,154,14,8,11,"00:02:51,254","00:02:53,714",154_14_test
948,9320,That's different! I was drunk and stupid!,Monica,6,2,932,7,9,20,"00:22:24,414","00:22:27,375",932_7_train
949,912,What?,Chandler,1,2,89,10,4,20,"0:09:55,136","0:09:56,593",89_10_train
950,4070,Action.,Ross,0,0,415,7,5,22,"0:06:41,501","0:06:41,835",415_7_train
951,2044,You're not an artist.,Rachel,0,0,204,8,1,21,"00:02:22,517","00:02:23,892",204_8_test
952,1759,Yeah.,Rachel,0,0,179,0,7,22,"0:13:30,893","0:13:31,995",179_0_train
953,8912,Remember that guy that gave me a bad review? Well…  I’m getting my revenge!,Monica,6,2,892,10,8,21,"00:04:17,091","00:04:23,264",892_10_train
954,5854,He obviously went crazy.,Joey,6,2,592,9,5,12,"0:11:27,564","0:11:30,074",592_9_train
955,4295,"Um, that's ok!  Ok. All right. Now we need the semen of a righteous man.",Phoebe,4,1,440,2,1,14,"00:12:46,891","00:12:56,941",440_2_train
956,7934,"No me, I am so sorry...",Mindy,3,2,798,5,1,20,"00:16:05,965","00:16:08,341",798_5_train
957,1672,Phoebe I think he would notice if you didn’t have a baby in nine months!,Monica,6,2,169,10,8,2,"00:12:11,564","00:12:14,232",169_10_test
958,249,You guys would never want to go to a lecture with me.,Rachel,0,0,24,2,3,14,"00:10:49,565","00:10:51,483",24_2_train
959,6822,"Does it? Does it? Yeah, I wanted to give that whole ‘Does it?’ part just another glance.",Ross,0,0,672,10,4,1,"00:07:53,681","00:08:07,819",672_10_train
960,7582,Great story again! The yarns that you weave! Woo-hoo-hoo!,Chandler,4,1,760,0,6,18,"00:14:09,139","00:14:12,433",760_0_train
961,2278,"Okay, good, good, good, ‘cause, good, ‘cause I was kinda having second thoughts too.",Joey,2,2,231,9,3,21,"00:17:36,555","00:17:40,391",231_9_test
962,8804,Here you go.,Casey,0,0,884,0,4,7,"0:01:42,644","0:01:44,646",884_0_train
963,6751,Don't let him in! I'm supposed to be at a regatta gala.,Rachel,2,2,666,8,5,7,"00:11:26,435","00:11:28,770",666_8_train
964,4214,Yeah?,Phoebe,0,0,431,4,5,2,"0:14:29,421","0:14:29,930",431_4_train
965,3871,Hey!,Phoebe,4,1,392,2,4,23,"0:17:51,078","0:17:51,180",392_2_train
966,3045,"Build the unit Cinderelly, lay the tile Cinderelly.",Phoebe,6,2,304,10,3,5,"00:11:51,794","00:11:54,754",304_10_train
967,10217,"No, Rachel doesn’t want me to....",Ross,6,2,1016,19,3,17,"00:16:03,128","00:16:06,047",1016_19_train
968,3436,Y’know what? You’re just upset because you’re losing.,Ross,4,1,342,7,8,20,"0:07:45,244","0:07:48,206",342_7_train
969,906,"Yeah, Rach, I think you’re handling that really well.",Joey,0,0,89,4,4,20,"00:09:41,163","00:09:43,498",89_4_train
970,346,She is gonna hate me.,Phoebe,2,2,32,17,1,12,"00:11:48,833","00:11:50,083",32_17_train
971,1993,Any luck?,Phoebe,3,2,199,11,4,20,"00:18:44,873","00:18:46,541",199_11_test
972,4116,Take a couple deep breaths.,Joey,2,2,421,4,8,16,"00:13:09,705","00:13:12,582",421_4_train
973,332,"Man, it must be so cool remembering stuff like that! I don't have any past life memories.",Joey,4,1,28,2,5,8,"00:04:08,831","00:04:14,044",28_2_dev
974,849,"Hey Joey, I want to talk to you.",Wayne,0,0,93,3,6,21,"00:19:01,181","00:19:03,724",93_3_test
975,8472,"So uh, now that little Chandler turned out to be a girl, what are they gonna name her?",Chandler,0,0,846,1,5,3,"00:21:49,182","00:21:52,685",846_1_train
976,8274,Well neither do I!,Rachel,4,1,831,7,3,15,"0:12:23,910","0:12:25,816",831_7_train
977,417,"Well, I don’t understand why Adrienne’s attracted to Victor.",Kate,5,2,39,10,3,19,"00:11:32,692","00:11:37,112",39_10_train
978,6784,"Okay Monica, what are you doing? You're gonna lose your job! This is not you!",Rachel,6,2,670,7,1,21,"00:16:35,953","00:16:39,998",670_7_train
979,4541,"Are you serious?! Chandler, we ate an entire cheesecake two days ago and you want more?",Rachel,1,2,463,4,7,11,"00:05:08,766","00:05:13,228",463_4_train
980,7990,You opened them all?,Joey,1,2,806,1,8,2,"00:17:25,627","00:17:29,547",806_1_train
981,1916,"You guys, I’m sorry, could you please talk a little slower?",Phoebe,0,0,192,6,6,21,"00:08:06,319","00:08:08,695",192_6_test
982,2038,What?,Rachel,1,2,204,2,1,21,"0:02:05,834","0:02:06,763",204_2_test
983,9813,Uh...,Terry,0,0,976,11,2,6,"00:05:46,971","00:05:48,388",976_11_train
984,2545,...He's in.,Chandler,0,0,252,16,1,21,"00:15:12,995","00:15:14,621",252_16_train
985,3708,I’m an alien. I’m an alien.,Chandler,0,0,370,2,3,10,"00:22:29,598","00:22:31,766",370_2_train
986,4987,Just a touch.,Rachel,0,0,507,5,1,22,"0:05:39,439","0:05:42,013",507_5_train
987,2619,Hi.,Ross,0,0,263,0,1,21,"00:07:47,508","00:07:48,925",263_0_test
988,6479,Hypothetically!,Rachel,6,2,646,9,7,6,"00:00:34,409","00:00:35,743",646_9_train
989,8427,My parents spent the money for our wedding!,Monica,6,2,843,5,7,2,"00:12:50,102","00:12:52,228",843_5_train
990,144,"You just take a big, big swing.",Joey,0,0,14,4,6,4,"00:21:29,830","00:21:32,456",14_4_test
991,1752,This isn’t funny!,Rachel,6,2,175,11,7,12,"0:08:26,649","0:08:26,929",175_11_test
992,5680,What? What?,Ross,2,2,572,17,8,23,"0:10:12,183","0:10:12,328",572_17_train
993,7215,Yeah!,Woman,4,1,719,6,6,5,"00:03:33,171","00:03:35,964",719_6_train
994,337,"Oh no, I know! I know! It's the one where Joey got Monica's turkey stuck on his head!",Phoebe,4,1,28,7,5,8,"00:04:24,889","00:04:30,394",28_7_dev
995,7467,The first good thing she gets me in weeks.,Joey,0,0,745,8,3,4,"0:02:18,054","0:02:19,931",745_8_train
996,936,"Stop it, stop it! He talks slow but he might pee fast! Ok,    let's go!!",Charlie,4,1,87,4,9,20,"00:08:58,734","00:09:03,572",87_4_dev
997,3385,Yeah but you don’t need——What is this?,Chandler,1,1,337,3,8,2,"00:03:02,348","00:03:11,106",337_3_train
