,0,1,2,3,4,5,6,7,8,9,10,11
998,1793,It’s you. This is yours.,Janice,0,0,180,12,8,24,"00:03:15,516","00:03:19,604",180_12_train
999,917,"And somewhere along the way, one of them is gonna realise what they’ve done and they’re call the whole thing off.",Rachel,0,0,89,15,4,20,"00:10:03,811","00:10:08,148",89_15_train
1000,9,Good to know.,Chandler,0,0,0,8,8,21,"00:16:59,477","00:17:00,478",0_8_train
1001,9405,"Oh hi, Mrs. Loreo, is Jennifer there?",Joey,1,1,938,7,3,20,"00:22:25,844","00:22:28,596",938_7_train
1002,9863,Damn! I am good at Cups!,Joey,4,1,982,10,6,6,"00:12:02,138","00:12:04,556",982_10_train
1003,5874,Please!,Joey,3,2,594,2,7,4,"0:18:43,248","0:18:43,599",594_2_train
1004,2014,"Sometimes I get in here just to get away from it! Hey, a nickel!!",Joey,6,2,201,11,4,2,"00:14:21,694","00:14:28,950",201_11_test
1005,984,"The wedding is off, sloppy and immature!",Monica,6,2,99,7,7,19,"00:05:46,304","00:05:48,972",99_7_train
1006,5495,Yeah!,Ross,4,1,553,8,6,10,"00:08:57,286","00:08:58,328",553_8_train
1007,2481,"Oh good, you’re here. Yeah, and I was worried that it was going to be uncomfortable.",Mona,3,2,246,1,8,8,"00:17:21,582","00:17:26,377",246_1_train
1008,4938,It's a four.,Chandler,0,0,503,14,5,24,"00:12:45,514","00:12:47,223",503_14_train
1009,8146,"Oh, Nancy Thompson from Phoebe’s old massage place is getting fired.",Monica,0,0,819,16,7,4,"00:06:54,664","00:06:57,916",819_16_train
1010,6143,"Well, I-I could live without it.",Rachel,0,0,615,15,1,3,"00:15:01,984","00:15:05,528",615_15_train
1011,4525,"You’ve have lipstick right here . That’s okay, it’s mine, we just kissed.",Phoebe,0,0,461,3,3,13,"00:06:18,127","00:06:23,840",461_3_train
1012,2589,"Uh sweetie, maybe you’d be more comfortable here?",Ross,0,0,256,1,8,22,"00:01:14,604","00:01:19,025",256_1_train
1013,5229,"Ohh! And I’m one of them!! Wow! Oh, I just cannot believe this! I mean, Joey Tribbiani!",Rachel,1,1,528,3,6,15,"00:17:20,456","00:17:29,464",528_3_train
1014,10029,Would you look at this dump? He hated us. This is his final revenge!,Monica,5,2,1000,0,2,3,"00:06:45,780","00:06:49,783",1000_0_train
1015,2333,"What?  Sophie, does she have ten minutes?",Ross,0,0,231,8,3,15,"0:10:38,304","0:10:39,889",231_8_train
1016,1236,I,Rachel,0,0,126,3,4,19,"00:00:44,377","00:00:46,420",126_3_train
1017,1915,Why would the little girl creep you out?,Monica,6,2,192,5,6,21,"00:08:03,399","00:08:06,151",192_5_test
1018,3207,Okay.,Monica,0,0,319,11,3,23,"00:18:26,063","00:18:27,563",319_11_train
1019,1042,Are we okay now?,Mrs. Bing,2,2,111,9,1,11,"00:20:00,699","00:20:03,034",111_9_test
1020,2588,"That’s right, still no baby!  Come on people! Please make some room!",Rachel,3,2,256,0,8,22,"00:01:08,890","00:01:14,437",256_0_train
1021,6401,"Hi, I'm Ben. I'm hospital worker Ben. It's Ben... to the rescue!",Phoebe,4,1,639,1,1,23,"00:16:20,396","00:16:26,359",639_1_train
1022,9173,Ah!,Ross,1,1,916,8,8,11,"00:12:55,691","00:12:57,233",916_8_train
1023,2116,"No, I’m afraid I won’t be able to make love as well as him.",Chandler,6,2,213,0,4,11,"00:06:38,856","00:06:41,983",213_0_test
1024,1949,"Okay sir, um-mm, let see if I got this right.",Rachel,0,0,195,0,3,5,"00:18:29,691","00:18:31,859",195_0_train
1025,7598,"Okay, buddy-boy. Here it is. You hide my clothes, I'm wearing everything you own.",Joey,0,0,762,0,3,2,"00:17:10,571","00:17:17,326",762_0_train
1026,2430,"Sure, your dresser is missing but this she notices.",Ross,6,2,244,15,3,6,"00:03:23,077","00:03:25,871",244_15_test
1027,1137,I did.  But it came at a price.,Chandler,0,0,119,4,8,12,"00:16:56,181","00:16:58,641",119_4_test
1028,10171,Shh!,Phoebe,6,2,1012,5,5,3,"0:08:24,253","0:08:24,712",1012_5_train
1029,4,You’re a genius!,Chandler,4,1,1,1,4,4,"00:12:32,334","00:12:33,960",1_1_dev
1030,9222,You can?,Rachel,1,1,922,5,4,23,"0:12:25,870","0:12:26,011",922_5_train
1031,1149,"Yes, yes I do.",Phoebe,0,0,110,4,6,11,"00:07:03,589","00:07:05,757",110_4_dev
1032,2249,Pat the dog. Oh! Oh! I get it!!,Rachel,4,1,229,2,6,16,"00:02:36,656","00:02:43,370",229_2_test
1033,188,"I’m sorry. Ugh, Pheebs, you were, you were right about her. Y’know, she",Ross,3,2,16,14,7,5,"00:20:40,906","00:20:47,203",16_14_dev
1034,5062,Yeah!,Phoebe,4,1,512,7,7,15,"0:09:52,925","0:09:53,601",512_7_train
1035,850,Well what are you gonna do when he finds out he wasn’t even asked?!,Monica,3,2,82,4,7,22,"00:03:24,370","00:03:26,914",82_4_train
1036,4854,Okay!,Phoebe,0,0,496,4,3,17,"00:13:57,545","00:13:58,670",496_4_train
1037,1529,Okay.,Mona,0,0,155,12,8,5,"0:21:09,101","0:21:10,791",155_12_train
1038,10464,I broke up with her.,Chandler,0,0,1038,3,2,3,"00:00:08,341","00:00:09,341",1038_3_train
1039,9723,"That’s right, I love you! And-and I’m gonna play with you all the time.",Ross,4,1,966,0,8,10,"00:01:47,565","00:01:55,030",966_0_train
1040,10219,"Yeah, you’re right.",Ross,0,0,1016,21,3,17,"00:16:16,642","00:16:17,892",1016_21_train
1041,8742,Hi Joey.,Phoebe,0,0,873,1,5,4,"00:16:24,108","00:16:25,149",873_1_train
1042,620,"Umm, Gene.",Phoebe,0,0,65,5,4,18,"0:17:35,861","0:17:36,112",65_5_test
1043,4570,That’s why it’s so funny.,Rachel,0,0,464,19,7,14,"00:11:55,631","00:12:00,135",464_19_train
1044,1172,Correct. Rachel claims,Ross,0,0,120,12,4,12,"00:13:44,365","00:13:46,783",120_12_train
1045,1943,"I..., a jingle? No, no-no-no, no.",Phoebe,0,0,193,4,3,14,"00:14:03,092","00:14:05,343",193_4_train
1046,9145,"All right! But uh, listen, what do you say we crank it up a notch?",Joey,4,1,913,8,5,10,"00:08:47,985","00:08:54,991",913_8_train
1047,584,"Yeah, but what if it's not? What if there    is a reason why we can't have a baby?",Chandler,2,2,60,0,9,21,"00:18:12,091","00:18:16,928",60_0_test
1048,7476,Whoa!,Joey,1,1,747,3,7,18,"00:08:06,986","00:08:08,069",747_3_train
1049,357,Thank you Ross.,Phoebe,4,1,35,4,7,9,"0:21:30,342","0:21:31,300",35_4_train
1050,4332,"Um, Rachel I’m really sorry.  That’s okay, do you wanna get back together?  Yeah, okay.  Did anyone else hear that?!",Phoebe,1,1,443,7,3,17,"00:02:09,754","00:02:17,886",443_7_train
1051,7606,"Hi, listen, I’m sorry about before.",Chandler,3,2,763,2,6,3,"0:09:26,107","0:09:27,984",763_2_train
1052,5259,"And I’m very sorry, but I don’t know where your Father is, and that’s the truth.",Phoebe Sr,3,2,530,16,3,25,"00:19:49,605","00:19:55,735",530_16_train
1053,5643,"You wanna go right now? 'Cause I'll take you right now, buddy! You wanna go?",Monica,6,2,570,0,5,10,"00:13:24,386","00:13:27,514",570_0_train
1054,9982,Yes that would have made more sense.,Chandler,3,2,994,2,5,5,"00:15:13,662","00:15:15,997",994_2_train
1055,2184,"Hey, Mon, if you were hoping to sleep with Joshua the first time tonight, which one of these would you want to be wearing.",Rachel,0,0,222,0,4,18,"00:05:35,460","00:05:40,839",222_0_test
1056,1721,We did?,Joey,0,0,175,0,1,9,"0:07:55,224","0:07:55,850",175_0_train
1057,9410,Are you all right?,Phoebe,0,0,939,2,9,1,"00:05:56,898","00:06:01,193",939_2_train
1058,7452,"Okay. He's cute, he's funny, he's-",Shelley,0,0,744,5,1,8,"00:00:33,158","00:00:36,744",744_5_train
1059,300,"I'm sorry. I'm sorry, Phoebe. It's just a little shorter than what we had discussed.",Monica,3,2,25,4,2,1,"00:13:38,818","00:13:44,405",25_4_dev
1060,28,No way!,Chandler,1,2,2,4,3,6,"0:05:58,734","0:05:59,774",2_4_train
1061,521,"Hey-hey-hey! So, how did it go with Dana? Any reason I should leave a block of time open say Thursday?",Joey,0,0,49,11,6,18,"00:13:36,482","00:13:40,235",49_11_train
1062,1188,"Yeah, a slice of cheesecake and-and a date if you’re given’ ‘em out.",Pete,0,0,122,4,3,18,"00:07:02,880","00:07:05,757",122_4_train
1063,338,What?! Joey got a turkey stuck on his head?!,Rachel,1,1,28,8,5,8,"00:04:31,229","00:04:35,524",28_8_dev
1064,178,"Yeah, either that, or he has a really big cat.",Ross,0,0,16,5,3,25,"00:04:57,005","00:04:59,214",16_5_train
1065,5810,Yeah.,Joey,4,1,589,4,7,13,"0:19:12,656","0:19:13,713",589_4_train
1066,9489,"Just wanna check my horoscope, see if it was right.",Phoebe,0,0,946,2,1,11,"0:00:05,095","0:00:06,762",946_2_train
1067,1110,"I said some things that I didn't mean, and he- he threw some faeces...",Ross,0,0,113,6,1,10,"00:08:02,982","00:08:05,192",113_6_train
1068,10119,You're our third call tonight.,Fireman No. 1,0,0,1008,7,1,14,"0:16:49,550","0:16:50,902",1008_7_train
1069,2193,"Where you work the uh, waiters eat with the waiters, right?",Ross,0,0,218,2,4,11,"00:12:19,488","00:12:22,657",218_2_train
1070,544,"I mean, you live alone, you don't walk around naked.",Rachel,0,0,55,1,5,23,"00:05:30,330","00:05:32,706",55_1_test
1071,43,"Ugh, can you believe that guy!",Ross,5,2,3,5,5,15,"00:06:26,177","00:06:28,178",3_5_test
1072,281,Sure! I feel so bad for you. I broke my leg once too.,Phoebe,3,2,28,3,8,23,"0:12:46,670","0:12:49,465",28_3_test
1073,1710,Sing!!,Phoebe,6,2,173,8,6,1,"0:11:06,041","0:11:06,692",173_8_train
1074,2312,"And-and I promise, I won't touch a guitar until you say I'm ready.",Joey,0,0,228,2,5,11,"00:17:06,734","00:17:10,445",228_2_train
1075,1355,What?!,Rachel,1,2,138,13,5,12,"00:12:55,733","00:12:57,650",138_13_train
1076,7911,"Oh what a great picture of your son,  strapping!",Chandler,4,1,796,17,9,2,"00:14:25,072","00:14:27,740",796_17_train
1077,10179,"Well, they’re just gonna have to wait aren’t they? I’ve only got two hands!!",Monica,6,2,1013,1,7,9,"00:14:04,176","00:14:07,512",1013_1_train
1078,3293,"Hey, how are you guys doing?",Phoebe,0,0,329,2,6,6,"0:13:09,830","0:13:11,249",329_2_train
1079,1580,"Ah,",Monica,0,0,162,2,9,23,"0:40:21,753","0:40:22,903",162_2_test
1080,3952,"Look, forget about it, okay?",Joey,6,2,404,7,6,12,"0:03:00,139","0:03:01,613",404_7_train
1081,1934,"Okay look, don't...don't be mad okay?",Chandler,2,2,195,0,6,7,"00:20:04,870","00:20:07,163",195_0_test
1082,3233,Chandler!,Monica,1,1,320,12,6,16,"00:20:49,122","00:20:52,708",320_12_train
1083,6004,"Listen, it was nice to see you. I gotta run backstage.",Steve,4,1,606,4,2,5,"00:18:34,988","00:18:37,406",606_4_train
1084,1598,That-that he’s against marriage and always will be!,Monica,6,2,163,9,6,25,"00:07:15,560","00:07:18,103",163_9_train
1085,2871,You are no longer authorized to distribute birthday muffins.,Gunther,0,0,288,5,6,13,"00:15:50,157","00:15:52,617",288_5_train
1086,1957,Ask again later.,Ross,0,0,196,11,5,4,"00:15:47,196","00:15:48,363",196_11_test
1087,4156,Hey!,Ross,4,1,424,14,4,10,"0:10:07,732","0:10:08,422",424_14_train
1088,1637,Would ya care to venture one?,The Teacher,0,0,167,12,5,9,"0:07:43,588","0:07:45,480",167_12_test
1089,1557,Hey!,Joey,6,2,160,8,6,2,"0:14:44,341","0:14:44,925",160_8_test
1090,5904,I’m pretty sure it’s gun.,Phoebe,0,0,596,14,6,5,"0:14:35,377","0:14:37,339",596_14_train
1091,1160,"I, umm, shut up!",Phoebe,6,2,112,0,4,1,"00:13:29,892","00:13:32,101",112_0_dev
1092,297,What? I didn't say anything.,Monica,1,2,25,1,2,1,"0:13:26,555","0:13:28,453",25_1_dev
1093,9340,"Joey, what are you doing?",Monica,1,2,933,10,6,12,"00:10:23,372","00:10:24,706",933_10_train
1094,742,"Oh, god, I knew it, that I freaked you out.",Rachel,3,2,69,16,7,8,"00:20:30,896","00:20:34,232",69_16_dev
1095,4924,"Okay, so if an eight comes up, we take it as a sign and we do it!",Chandler,4,1,503,5,5,24,"00:12:06,434","00:12:10,228",503_5_train
1096,7896,"It’s a funny story, actually.",Chandler,0,0,796,2,9,2,"0:13:35,648","0:13:38,038",796_2_train
1097,2042,"She, she buys clothes from stores that I'm intimidated by the sales people.",Monica,6,2,204,6,1,21,"00:02:16,261","00:02:19,596",204_6_test
1098,6117,Oh but you could.,Rachel,0,0,614,11,5,18,"0:15:06,572","0:15:07,424",614_11_train
1099,9194,"All right, this has got to stop!",Phoebe,6,2,918,9,4,18,"0:20:47,329","0:20:48,539",918_9_train
1100,79,I’ll see you later.,Joey,0,0,6,13,8,22,"0:13:07,242","0:13:08,202",6_13_train
1101,9898,"No. Joey, she",Rachel,0,0,986,11,5,14,"00:03:34,464","00:03:37,299",986_11_train
1102,1013,"Okay, maybe people give out fake numbers, but they don’t give out fake names.",Monica,6,2,95,2,8,4,"00:12:46,390","00:12:50,226",95_2_dev
1103,1960,"Oh-oh, you lie.",Rachel,5,2,195,11,3,5,"00:19:12,276","00:19:15,069",195_11_train
1104,9040,Thank God.,Rachel,4,1,904,5,4,15,"0:21:32,395","0:21:34,467",904_5_train
1105,1624,Could be Casey.,Chandler,0,0,165,13,4,7,"00:14:58,314","00:14:59,314",165_13_train
1106,1991,"Yeah, maybe.",Phoebe,3,2,199,9,4,20,"00:18:39,451","00:18:40,493",199_9_test
1107,7073,Was it her quarter?,The Security Guard,0,0,699,9,5,24,"0:17:26,520","0:17:26,924",699_9_train
1108,3425,Lean lean lean,Joey,4,1,339,4,4,10,"00:21:04,846","00:21:07,390",339_4_train
1109,2443,That’s just the way it is.,Tour Guide,0,0,246,1,4,11,"00:10:34,967","00:10:36,009",246_1_test
1110,4736,Yeah!,Rachel,4,1,481,1,9,20,"0:02:00,328","0:02:00,777",481_1_train
1111,7883,Call me.,Mrs. Waltham,0,0,794,9,5,1,"00:14:28,617","00:14:30,159",794_9_train
1112,3804,"Joey. Joey, something feels weird and not good weird. I don’t—Whoa!!",Rachel,2,2,383,4,8,14,"00:09:49,600","00:09:54,080",383_4_train
1113,317,Okay.,Ross,0,0,30,9,6,21,"0:04:52,542","0:04:52,844",30_9_train
1114,3860,Pheebs...,Rachel,0,0,389,9,4,2,"0:12:38,424","0:12:39,026",389_9_train
1115,7377,Monica!,Chandler,1,2,737,0,7,12,"0:03:54,150","0:03:55,068",737_0_train
1116,1603,I did.,Rachel,0,0,164,3,1,1,"0:20:58,882","0:20:59,684",164_3_train
1117,8469,"This team is about hard work, but it’s also about having fun.",Doug,4,1,845,10,3,24,"00:04:28,559","00:04:31,436",845_10_train
1118,8419,"Oh, I win! He’s got",Rachel,4,1,842,10,7,15,"00:06:40,858","00:06:43,860",842_10_train
1119,8037,I…I am brave!,Chandler,2,2,810,3,7,9,"0:06:24,968","0:06:27,033",810_3_train
1120,2261,"Well I just, thought maybe you'd wanna book some time with the best you'd ever had.",Chandler,0,0,223,10,5,4,"00:12:59,445","00:13:04,574",223_10_train
1121,2508,That’s right!,Joey,4,1,249,9,8,9,"0:02:39,784","0:02:40,535",249_9_train
1122,2697,"Well, you know, you have to take a course. Otherwise, they don't let you do it.",Susan,0,0,270,9,1,9,"00:05:33,207","00:05:40,756",270_9_test
1123,1340,Absolutely!,Rachel,4,1,135,5,4,13,"0:21:25,159","0:21:27,017",135_5_test
1124,480,"All right, cut, let’s pick again, pick again.",Rachel,0,0,46,4,4,19,"0:13:06,577","0:13:08,259",46_4_train
1125,447,"My best shoes, so good to me.",Leslie,4,1,46,0,3,14,"0:12:23,075","0:12:25,667",46_0_test
1126,668,What makes you think that I'm just gonna sleep with her and then blow her off?,Joey,6,2,70,12,9,12,"0:16:35,703","0:16:37,205",70_12_test
1127,9274,"Joey, we have something to tell you.",Monica,0,0,926,16,6,2,"00:03:43,306","00:03:46,600",926_16_train
1128,1871,"I don't know which one, but I do know I need a cigarette.",Kim,0,0,187,5,5,18,"00:05:20,945","00:05:24,239",187_5_test
1129,8361,Are you moving out?,Phoebe,0,0,840,2,1,12,"00:12:50,936","00:12:51,978",840_2_train
1130,7234,"Uh fellas,",Ross,0,0,720,17,5,7,"00:10:44,977","00:10:46,019",720_17_train
1131,1045,Hello.,All,0,0,97,19,3,20,"0:05:20,960","0:05:21,458",97_19_dev
1132,2613,"Ah, which ever is closest.",Pete,0,0,262,11,3,21,"00:03:12,442","00:03:15,194",262_11_test
1133,620,"Okay, okay, but don’t worry, because we also have cereals, muffins, waffles,",Chandler,0,0,58,9,4,13,"00:05:29,537","00:05:33,749",58_9_dev
1134,9769,We’re probably too old to do that now.,Ross,3,2,972,7,7,19,"00:13:57,461","00:14:00,421",972_7_train
1135,52,Hi.,Ross,0,0,4,5,3,11,"0:20:30,771","0:20:30,873",4_5_train
1136,5123,"Nooo! No, that’s not true. No, best time ever! Yeah, you rocked my world!",Monica,4,1,519,4,7,12,"00:15:31,847","00:15:42,023",519_4_train
1137,7677,Thanks man.,Joey,0,0,771,10,5,1,"0:15:47,446","0:15:48,197",771_10_train
1138,346,Uh-huh. But it was a first for the rest of my building.,Ross,0,0,34,7,5,23,"00:14:48,386","00:14:49,386",34_7_train
1139,9116,"Yep, we sure showed those Hassidic jewellers a thing or two about softball..",Chandler,4,1,910,8,1,3,"00:11:27,895","00:11:30,522",910_8_train
1140,6498,"I mean, it is so annoying.",Monica,6,2,648,3,7,10,"00:09:07,588","00:09:10,173",648_3_train
1141,420,"Yeah—no, just that last song.",Ross,0,0,42,8,4,7,"00:21:59,067","00:22:00,526",42_8_test
1142,7616,We don’t have to come up with this now.,Chandler,0,0,765,0,6,3,"0:10:09,358","0:10:10,660",765_0_train
1143,5294,Did Ross tell you not to let me go over    there?,Joey,0,0,532,11,9,12,"00:11:14,840","00:11:17,092",532_11_train
1144,515,Where are we gonna find a tiny little hat?,Monica,0,0,48,0,3,8,"00:06:08,284","00:06:13,121",48_0_dev
1145,8040,Hi!,Gary,4,1,810,6,7,9,"00:06:39,899","00:06:41,191",810_6_train
1146,8223,I-I wasn’t in that.,Joey,3,2,826,4,3,22,"00:05:59,567","00:06:01,651",826_4_train
1147,674,"Bob? Ooh, working here with us? Everyday? Yeah, I don’t know if he has what it takes.",Chandler,1,2,62,9,8,5,"00:07:44,005","00:07:51,761",62_9_train
1148,8496,"Hey! I'm in, they're gonna let me audition!",Joey,4,1,849,0,5,18,"00:03:53,316","00:03:55,442",849_0_train
1149,9770,"I’ll always remember that summer, because it’s when I got all of these freckles.",Cassie,4,1,972,8,7,19,"00:14:02,800","00:14:07,637",972_8_train
1150,3122,"Oh, y-yeah, so, you-you love me!",Rachel,1,1,312,7,3,25,"00:16:37,830","00:16:40,331",312_7_train
1151,1670,Oh my God.,Joey,1,2,169,8,8,2,"0:12:08,853","0:12:09,985",169_8_test
1152,1639,Are you just repeating what I'm saying?,The Teacher,6,2,167,14,5,9,"00:07:50,052","00:07:54,514",167_14_test
1153,8822,Can you people not see me?!,Chandler,4,1,885,0,7,5,"00:14:41,171","00:14:43,590",885_0_train
1154,917,"I gotta go Monica, my uh, my sushi's here!",Joey,0,0,97,9,5,22,"0:21:07,776","0:21:10,788",97_9_test
1155,9569,Oh yeah!,Chandler,1,2,951,1,5,10,"0:15:01,484","0:15:02,533",951_1_train
1156,927,"Hey, you guys! Take a look at this!  Check this baby out, dug me a hole!",Joey,1,1,93,3,4,1,"00:09:15,137","00:09:20,517",93_3_train
1157,3320,Shh.,Joey,0,0,332,2,8,1,"0:21:46,389","0:21:48,183",332_2_train
1158,1714,Thank you!,Monica,4,1,174,1,9,19,"0:05:57,443","0:05:57,780",174_1_train
1159,8455,I’m Scott.,Another Scientist,0,0,844,18,4,11,"0:18:35,614","0:18:36,532",844_18_train
1160,2458,"I’m not supposed to drink coffee, it makes me gassy.",Mr. Kaplan,0,0,247,2,3,11,"00:03:57,111","00:03:59,655",247_2_test
1161,7367,"That’s, that’s, that’s a big candy bar. (She’s holding one of those huge",Ross,3,2,736,4,4,17,"00:09:04,043","00:09:05,752",736_4_train
1162,2505,All right fine! If it means that much to you! But just—there’s gonna be a ton left over.,Monica,3,2,249,6,8,9,"00:02:29,149","00:02:32,734",249_6_train
1163,7507,Looks like it.,Carol,0,0,752,0,6,16,"00:04:39,862","00:04:41,154",752_0_train
1164,1846,"Oh, I'd love to, but I gotta get up so early the next day and    so, you know me, work comes first",Joey,0,0,184,7,9,20,"00:06:03,518","00:06:10,441",184_7_train
1165,714,We do?,Rachel,1,2,68,3,6,21,"0:02:24,102","0:02:24,404",68_3_dev
1166,5267,What’s happening to your accent?,A Student,1,2,531,0,6,4,"00:20:01,742","00:20:04,327",531_0_train
1167,301,You are not supposed to give people advice!,Monica,6,2,29,7,9,23,"00:08:57,119","00:08:59,871",29_7_train
1168,7163,Oh really? That’d be great! You guys can be the contestants!,Joey,1,1,712,4,8,20,"00:03:05,840","00:03:08,676",712_4_train
1169,3015,"Listen honey, if I'm hogging the ball too much you just jump right in there and take a couple punches because I'm telling you, this feels",Rachel,0,0,301,10,1,20,"00:19:57,321","00:20:07,622",301_10_train
1170,3766,Hey!,Phoebe,4,1,376,1,7,22,"0:15:46,445","0:15:47,710",376_1_train
1171,8572,"Oh don’t listen to him, he’s just some guy who really wants the apartment, but I don’t think he’s gonna get it.",Joey,3,2,855,5,6,3,"00:11:37,029","00:11:42,784",855_5_train
1172,2372,"Oh anyway, I just wanted to say how wonderful I think you are.",Joey,4,1,240,7,7,15,"00:05:10,184","00:05:12,936",240_7_test
1173,7757,Oh my God! What were you doing in a library?,Monica,1,2,775,5,1,7,"00:05:55,646","00:05:58,565",775_5_train
1174,482,Come on apartment! Come on apartment!  Oh! I know queen is high!,Rachel,6,2,46,6,4,19,"00:13:11,332","00:13:19,589",46_6_train
1175,4515,What?!,Rachel,1,2,459,10,5,22,"00:07:31,659","00:07:33,326",459_10_train
1176,2102,"Well, what did he do?",Phoebe,1,2,211,1,6,22,"0:17:11,822","0:17:13,074",211_1_test
1177,2579,The joke sucks!,Monica,6,2,259,13,6,12,"00:17:25,127","00:17:27,003",259_13_test
1178,2913,That’s not a bad idea.,Joey,0,0,293,6,6,21,"00:13:11,540","00:13:13,374",293_6_train
1179,4102,No.,Cliff,0,0,418,22,8,23,"00:18:45,279","00:18:47,155",418_22_train
1180,7276,The silk? Feels really good!,Joey,4,1,725,6,7,22,"0:16:08,968","0:16:10,917",725_6_train
1181,2576,"Well, that's different. My lie didn't make one of us a felon in 48 states. What were you thinking?",Monica,5,2,255,4,1,22,"00:12:51,520","00:12:59,527",255_4_train
1182,1062,Come on! Look where you are!!,Phoebe,4,1,109,9,4,14,"00:14:50,681","00:14:53,641",109_9_train
1183,3724,"Aaaah, what's wrong, c'mon.",Roger,4,1,372,2,1,13,"00:19:09,731","00:19:12,150",372_2_train
1184,9469,Would she?,Phoebe,0,0,944,0,7,1,"00:14:04,426","00:14:06,052",944_0_train
1185,6720,"Um-hmm, five actually.",Dr. Zane,0,0,665,5,4,12,"0:05:54,688","0:05:56,298",665_5_train
1186,6116,"Oh, I never could do it.",Nancy,4,1,614,10,5,18,"0:15:05,112","0:15:06,572",614_10_train
1187,1363,It’s yours!,Jill,0,0,139,0,6,13,"00:18:46,792","00:18:48,334",139_0_test
1188,10260,You need to give him money.,Monica,0,0,1019,8,7,10,"0:04:39,612","0:04:41,031",1019_8_train
1189,1041,"I'm sorry, honey, I promise it will never happen again.",Mrs. Bing,3,2,111,8,1,11,"00:19:54,860","00:19:58,738",111_8_test
1190,8173,Oh please! It was such a big class! You never even noticed me!,Elizabeth,4,1,821,0,6,18,"00:09:47,253","00:09:51,923",821_0_train
1191,2200,"Hey, when I’m in a play and you’re in the audience, I don’t talk to you, right?",Joey,0,0,218,9,4,11,"00:12:44,221","00:12:48,933",218_9_train
1192,714,I’m just going to say hi to the lads. All right?,Emily,0,0,73,3,4,15,"00:11:43,035","00:11:45,036",73_3_test
1193,2003,"Hey! So uh, was he excited about the tickets?",Ross,0,0,200,0,6,23,"0:13:44,573","0:13:46,826",200_0_train
1194,4399,"Item J437-A, color: winterberry.",Ross,0,0,449,0,8,17,"00:20:34,942","00:20:41,864",449_0_train
1195,61,Yeah.,Rachel,0,0,4,14,3,11,"0:20:55,380","0:20:56,057",4_14_train
1196,8009,If I can’t have it you can’t have it!,Joey,6,2,807,1,7,18,"00:14:25,281","00:14:27,991",807_1_train
1197,1187,"Pete, can I get you something else?",Monica,0,0,122,3,3,18,"00:07:01,337","00:07:02,712",122_3_train
1198,3028,Hey.,Phoebe,0,0,302,6,3,13,"0:17:19,288","0:17:20,717",302_6_train
1199,3437,"Oh come on Ross, I think we’re all losers here.",Chandler,0,0,342,8,8,20,"00:07:48,289","00:07:50,875",342_8_train
1200,1185,"You gotta help me out here, you gotta set me up, you gotta get me back in the game.",Monica,2,2,122,1,3,18,"00:06:49,492","00:06:53,120",122_1_train
1201,9521,But I'm told for fifty pesos you can buy a    human spleen.,Phoebe,0,0,948,1,9,19,"00:06:26,887","00:06:33,185",948_1_train
1202,557,"Yeah, that’s our baby.",Ross,4,1,56,11,8,3,"0:21:08,396","0:21:08,907",56_11_test
1203,9367,Comin' out. Place your bet.  Dice are out.  Double or nothin'! Pay the front line!,The Croupier,4,1,935,12,5,23,"00:17:04,273","00:17:12,405",935_12_train
1204,7274,"Y’know, I’m beginning to see what Jake was talking about.",Joey,0,0,725,4,7,22,"00:16:04,964","00:16:08,174",725_4_train
1205,8800,Well,Tag,0,0,883,4,7,4,"0:21:34,084","0:21:34,686",883_4_train
1206,493,"Although, don’t feel like you can’t visit.",Phoebe,0,0,46,1,3,8,"00:02:32,652","00:02:34,570",46_1_dev
1207,892,He's in the bathroom. I don't think you wanna go in there!,Monica,6,2,96,6,1,6,"0:12:30,040","0:12:30,182",96_6_test
1208,7261,"Oh I know, I helped pick out the ring.",Phoebe,0,0,723,5,6,23,"00:21:41,091","00:21:42,925",723_5_train
1209,1935,"But after I unpacked the boxes I wanted to do something nice for you, so, I-I-I cleaned the apartment.",Chandler,0,0,195,1,6,7,"00:20:07,331","00:20:14,921",195_1_test
1210,7879,That’s all!,Ross,3,2,794,5,5,1,"0:14:13,477","0:14:15,769",794_5_train
1211,970,"Ohh, well, this is just perfect!",Rachel,6,2,102,4,3,24,"00:09:07,547","00:09:09,381",102_4_test
1212,4134,"No no, you don't have to fly back, really.",Monica,0,0,423,4,1,23,"00:11:37,113","00:11:40,281",423_4_train
1213,6338,Damnit!,Joey,6,2,633,9,7,24,"0:08:23,544","0:08:25,656",633_9_train
1214,3460,It worked!,Joey,1,1,344,10,5,17,"0:02:51,838","0:02:52,673",344_10_train
1215,1614,"A TV as if it appears from nowhere! That’s the dream! Man, how did you afford this stuff?",Joey,1,1,165,3,4,7,"00:14:24,196","00:14:31,953",165_3_train
1216,9452,"How would that go?  Well, it didn't rhyme, but I liked it.",Monica,4,1,941,14,3,12,"00:06:58,960","00:07:15,392",941_14_train
1217,2160,Ohhh!,Rachel,1,2,217,0,6,1,"00:02:39,284","00:02:40,868",217_0_test
1218,8431,No! No it’s not! It’s not gonna be okay! It sucks! No swing band! No lilies!,Monica,3,2,843,9,7,2,"00:13:06,702","00:13:14,709",843_9_train
1219,6442,What happened in Atlantic City?!,Monica,1,1,644,0,7,4,"0:13:06,994","0:13:08,496",644_0_train
1220,5240,"Uh, that was your sister actually.",Ross,0,0,529,7,6,14,"00:18:14,885","00:18:18,679",529_7_train
